match_id,team,elo_pre,elo_post,tournament_type
254,Cambodia,1450.0,1420.0,AFF Championship qualification
253,Austria,1659.58,1673.3,UEFA Euro qualification
253,Montenegro,1679.82,1648.08,UEFA Euro qualification
252,Belarus,1617.42,1592.63,UEFA Euro qualification
252,Slovakia,1678.41,1711.0,UEFA Euro qualification
251,Timor-Leste,1450.0,1485.92,AFF Championship qualification
251,Brunei,1450.0,1420.0,AFF Championship qualification
250,Estonia,1633.69,1609.17,UEFA Euro qualification
250,England,1697.94,1705.3,UEFA Euro qualification
249,Guadeloupe,1550.0,1519.86,CFU Caribbean Cup qualification
249,Curaçao,1548.39,1560.09,CFU Caribbean Cup qualification
248,Haiti,1563.85,1568.2,CFU Caribbean Cup qualification
248,Saint Kitts and Nevis,1614.54,1610.19,CFU Caribbean Cup qualification
241,Trinidad and Tobago,1655.64,1658.04,CFU Caribbean Cup qualification
241,Antigua and Barbuda,1566.13,1543.69,CFU Caribbean Cup qualification
246,Lithuania,1694.95,1659.56,UEFA Euro qualification
246,Slovenia,1631.83,1671.3,UEFA Euro qualification
245,Luxembourg,1617.37,1592.48,UEFA Euro qualification
245,Spain,1677.14,1741.3,UEFA Euro qualification
244,Russia,1657.95,1652.38,UEFA Euro qualification
244,Moldova,1592.58,1598.16,UEFA Euro qualification
243,Saint Lucia,1535.26,1503.94,CFU Caribbean Cup qualification
243,Dominican Republic,1520.0,1532.62,CFU Caribbean Cup qualification
242,Sweden,1650.75,1683.16,UEFA Euro qualification
242,Liechtenstein,1620.42,1593.03,UEFA Euro qualification
240,Ukraine,1657.61,1666.76,UEFA Euro qualification
240,North Macedonia,1634.29,1606.3,UEFA Euro qualification
247,Barbados,1617.22,1591.75,CFU Caribbean Cup qualification
247,French Guiana,1670.17,1703.17,CFU Caribbean Cup qualification
263,Kazakhstan,1631.02,1605.82,UEFA Euro qualification
263,Czech Republic,1687.07,1719.91,UEFA Euro qualification
262,Andorra,1590.33,1566.44,UEFA Euro qualification
262,Israel,1662.12,1711.99,UEFA Euro qualification
261,Bosnia and Herzegovina,1576.23,1587.25,UEFA Euro qualification
261,Belgium,1710.03,1699.02,UEFA Euro qualification
260,Croatia,1691.21,1764.36,UEFA Euro qualification
260,Azerbaijan,1590.23,1568.72,UEFA Euro qualification
258,Latvia,1624.56,1622.02,UEFA Euro qualification
258,Turkey,1595.08,1597.62,UEFA Euro qualification
257,Malta,1589.06,1562.92,UEFA Euro qualification
257,Italy,1634.02,1642.61,UEFA Euro qualification
256,Norway,1667.72,1675.7,UEFA Euro qualification
256,Bulgaria,1633.26,1606.22,UEFA Euro qualification
255,Wales,1653.73,1662.53,UEFA Euro qualification
255,Cyprus,1627.17,1599.46,UEFA Euro qualification
259,Iceland,1753.86,1795.73,UEFA Euro qualification
259,Netherlands,1805.02,1770.64,UEFA Euro qualification
271,Finland,1676.57,1644.7,UEFA Euro qualification
271,Romania,1654.95,1692.09,UEFA Euro qualification
274,Gibraltar,1593.57,1563.38,UEFA Euro qualification
274,Georgia,1591.32,1644.61,UEFA Euro qualification
273,Denmark,1661.33,1624.31,UEFA Euro qualification
273,Portugal,1578.54,1595.63,UEFA Euro qualification
272,Faroe Islands,1593.57,1566.13,UEFA Euro qualification
272,Hungary,1623.29,1632.89,UEFA Euro qualification
270,Germany,1800.93,1796.6,UEFA Euro qualification
270,Republic of Ireland,1750.47,1754.79,UEFA Euro qualification
264,Laos,1461.59,1492.71,AFF Championship qualification
264,Brunei,1420.0,1393.57,AFF Championship qualification
268,Greece,1583.27,1562.42,UEFA Euro qualification
268,Northern Ireland,1692.71,1722.93,UEFA Euro qualification
267,Poland,1791.56,1779.63,UEFA Euro qualification
267,Scotland,1645.31,1657.24,UEFA Euro qualification
266,San Marino,1590.04,1560.22,UEFA Euro qualification
266,Switzerland,1592.09,1658.57,UEFA Euro qualification
265,Serbia,1647.42,1618.4,UEFA Euro qualification
265,Albania,1658.83,1711.46,UEFA Euro qualification
269,Myanmar,1450.0,1453.09,AFF Championship qualification
269,Timor-Leste,1485.92,1482.83,AFF Championship qualification
288,Ghana,1482.05,1518.07,African Cup of Nations qualification
288,Guinea,1482.93,1452.85,African Cup of Nations qualification
287,Algeria,1567.64,1607.26,African Cup of Nations qualification
287,Malawi,1454.05,1433.52,African Cup of Nations qualification
286,Angola,1449.5,1520.73,African Cup of Nations qualification
286,Lesotho,1485.16,1452.1,African Cup of Nations qualification
285,Burkina Faso,1551.4,1551.67,African Cup of Nations qualification
285,Gabon,1554.48,1554.22,African Cup of Nations qualification
284,Cameroon,1519.6,1550.9,African Cup of Nations qualification
284,Sierra Leone,1479.52,1452.97,African Cup of Nations qualification
283,Cape Verde,1515.36,1534.8,African Cup of Nations qualification
283,Mozambique,1590.44,1554.05,African Cup of Nations qualification
282,Egypt,1482.19,1514.49,African Cup of Nations qualification
282,Botswana,1450.92,1423.62,African Cup of Nations qualification
280,Mali,1536.82,1496.79,African Cup of Nations qualification
280,Ethiopia,1416.07,1435.52,African Cup of Nations qualification
279,Nigeria,1439.46,1477.81,African Cup of Nations qualification
279,Sudan,1460.4,1428.6,African Cup of Nations qualification
278,South Africa,1582.93,1579.03,African Cup of Nations qualification
278,Congo,1537.58,1541.47,African Cup of Nations qualification
277,Togo,1459.57,1477.7,African Cup of Nations qualification
277,Uganda,1522.01,1486.68,African Cup of Nations qualification
276,Tunisia,1528.87,1544.43,African Cup of Nations qualification
276,Senegal,1566.61,1533.36,African Cup of Nations qualification
275,Zambia,1478.47,1531.58,African Cup of Nations qualification
275,Niger,1477.96,1448.0,African Cup of Nations qualification
281,Ivory Coast,1468.56,1438.74,African Cup of Nations qualification
281,DR Congo,1470.69,1482.14,African Cup of Nations qualification
289,Brunei,1393.57,1368.66,AFF Championship qualification
289,Myanmar,1453.09,1485.75,AFF Championship qualification
290,Timor-Leste,1482.83,1447.46,AFF Championship qualification
290,Cambodia,1420.0,1435.8,AFF Championship qualification
292,Cambodia,1435.8,1410.08,AFF Championship qualification
292,Myanmar,1485.75,1494.02,AFF Championship qualification
291,Laos,1492.71,1523.41,AFF Championship qualification
291,Timor-Leste,1447.46,1421.35,AFF Championship qualification
293,Cambodia,1410.08,1417.34,AFF Championship qualification
293,Brunei,1368.66,1342.22,AFF Championship qualification
294,Laos,1523.41,1490.88,AFF Championship qualification
294,Myanmar,1494.02,1507.59,AFF Championship qualification
303,Botswana,1423.62,1433.65,African Cup of Nations qualification
303,Tunisia,1544.43,1534.4,African Cup of Nations qualification
304,Hungary,1632.89,1645.72,UEFA Euro qualification
304,Finland,1644.7,1613.68,UEFA Euro qualification
302,Georgia,1644.61,1625.71,UEFA Euro qualification
302,Poland,1779.63,1841.4,UEFA Euro qualification
301,Germany,1796.6,1836.34,UEFA Euro qualification
301,Gibraltar,1563.38,1550.95,UEFA Euro qualification
300,Greece,1562.42,1532.74,UEFA Euro qualification
300,Faroe Islands,1566.13,1577.47,UEFA Euro qualification
298,Portugal,1595.63,1610.06,UEFA Euro qualification
298,Armenia,1622.58,1590.26,UEFA Euro qualification
297,Romania,1692.09,1731.6,UEFA Euro qualification
297,Northern Ireland,1722.93,1690.27,UEFA Euro qualification
296,Serbia,1618.4,1588.91,UEFA Euro qualification
296,Denmark,1624.31,1659.9,UEFA Euro qualification
295,Scotland,1657.24,1678.97,UEFA Euro qualification
295,Republic of Ireland,1754.79,1716.58,UEFA Euro qualification
299,Ivory Coast,1438.74,1507.16,African Cup of Nations qualification
299,Sierra Leone,1452.97,1421.74,African Cup of Nations qualification
319,Congo,1541.47,1506.04,African Cup of Nations qualification
319,Nigeria,1477.81,1517.31,African Cup of Nations qualification
325,Luxembourg,1592.48,1568.8,UEFA Euro qualification
325,Ukraine,1666.76,1716.52,UEFA Euro qualification
318,Egypt,1514.49,1486.12,African Cup of Nations qualification
318,Senegal,1533.36,1543.68,African Cup of Nations qualification
320,Cape Verde,1534.8,1560.87,African Cup of Nations qualification
320,Niger,1448.0,1425.34,African Cup of Nations qualification
316,Lesotho,1452.1,1430.47,African Cup of Nations qualification
316,Burkina Faso,1551.67,1556.86,African Cup of Nations qualification
322,Austria,1673.3,1682.69,UEFA Euro qualification
322,Russia,1652.38,1624.18,UEFA Euro qualification
323,Angola,1520.73,1523.61,African Cup of Nations qualification
323,Gabon,1554.22,1551.33,African Cup of Nations qualification
324,Algeria,1607.26,1624.68,African Cup of Nations qualification
324,Ethiopia,1435.52,1419.25,African Cup of Nations qualification
321,Cameroon,1550.9,1555.36,African Cup of Nations qualification
321,DR Congo,1482.14,1458.0,African Cup of Nations qualification
315,Moldova,1598.16,1567.72,UEFA Euro qualification
315,Liechtenstein,1593.03,1604.97,UEFA Euro qualification
317,England,1705.3,1737.28,UEFA Euro qualification
317,Slovenia,1671.3,1644.23,UEFA Euro qualification
313,South Africa,1579.03,1575.73,African Cup of Nations qualification
313,Sudan,1428.6,1410.83,African Cup of Nations qualification
312,Togo,1477.7,1445.56,African Cup of Nations qualification
312,Guinea,1452.85,1507.24,African Cup of Nations qualification
311,Switzerland,1658.57,1725.27,UEFA Euro qualification
311,Lithuania,1659.56,1629.48,UEFA Euro qualification
310,Spain,1741.3,1777.1,UEFA Euro qualification
310,Belarus,1592.63,1574.74,UEFA Euro qualification
309,Malawi,1433.52,1476.79,African Cup of Nations qualification
309,Mali,1496.79,1461.39,African Cup of Nations qualification
308,San Marino,1560.22,1564.42,UEFA Euro qualification
308,Estonia,1609.17,1604.97,UEFA Euro qualification
307,Montenegro,1648.08,1651.09,UEFA Euro qualification
307,Sweden,1683.16,1680.14,UEFA Euro qualification
306,Uganda,1486.68,1501.57,African Cup of Nations qualification
306,Ghana,1518.07,1485.37,African Cup of Nations qualification
305,Mozambique,1554.05,1522.12,African Cup of Nations qualification
305,Zambia,1531.58,1544.69,African Cup of Nations qualification
314,North Macedonia,1606.3,1585.08,UEFA Euro qualification
314,Slovakia,1711.0,1741.43,UEFA Euro qualification
334,Czech Republic,1719.91,1739.43,UEFA Euro qualification
334,Iceland,1795.73,1759.29,UEFA Euro qualification
333,Azerbaijan,1568.72,1547.67,UEFA Euro qualification
333,Norway,1675.7,1680.46,UEFA Euro qualification
332,Belgium,1699.02,1695.88,UEFA Euro qualification
332,Wales,1662.53,1665.67,UEFA Euro qualification
331,Cyprus,1599.46,1672.54,UEFA Euro qualification
331,Andorra,1566.44,1539.28,UEFA Euro qualification
328,Italy,1642.61,1652.72,UEFA Euro qualification
328,Croatia,1764.36,1754.25,UEFA Euro qualification
329,Israel,1711.99,1750.37,UEFA Euro qualification
329,Bosnia and Herzegovina,1587.25,1567.58,UEFA Euro qualification
327,Netherlands,1770.64,1837.9,UEFA Euro qualification
327,Latvia,1622.02,1604.12,UEFA Euro qualification
326,Turkey,1597.62,1634.49,UEFA Euro qualification
326,Kazakhstan,1605.82,1575.11,UEFA Euro qualification
330,Bulgaria,1606.22,1602.5,UEFA Euro qualification
330,Malta,1562.92,1566.64,UEFA Euro qualification
343,Ghana,1485.37,1516.69,African Cup of Nations qualification
343,Togo,1445.56,1418.98,African Cup of Nations qualification
348,Ivory Coast,1507.16,1511.3,African Cup of Nations qualification
348,Cameroon,1555.36,1551.23,African Cup of Nations qualification
347,Burkina Faso,1556.86,1554.0,African Cup of Nations qualification
347,Angola,1523.61,1526.47,African Cup of Nations qualification
346,DR Congo,1458.0,1489.73,African Cup of Nations qualification
346,Sierra Leone,1421.74,1394.86,African Cup of Nations qualification
345,Ethiopia,1419.25,1424.17,African Cup of Nations qualification
345,Malawi,1476.79,1471.87,African Cup of Nations qualification
344,Gabon,1551.33,1573.78,African Cup of Nations qualification
344,Lesotho,1430.47,1410.5,African Cup of Nations qualification
342,Guinea,1507.24,1542.5,African Cup of Nations qualification
342,Uganda,1501.57,1472.06,African Cup of Nations qualification
340,Nigeria,1517.31,1522.31,African Cup of Nations qualification
340,South Africa,1575.73,1570.73,African Cup of Nations qualification
339,Senegal,1543.68,1583.7,African Cup of Nations qualification
339,Botswana,1433.65,1412.84,African Cup of Nations qualification
338,Sudan,1410.83,1388.85,African Cup of Nations qualification
338,Congo,1506.04,1511.49,African Cup of Nations qualification
337,Tunisia,1534.4,1540.95,African Cup of Nations qualification
337,Egypt,1486.12,1460.26,African Cup of Nations qualification
336,Zambia,1544.69,1557.98,African Cup of Nations qualification
336,Cape Verde,1560.87,1529.47,African Cup of Nations qualification
335,Niger,1425.34,1433.49,African Cup of Nations qualification
335,Mozambique,1522.12,1513.97,African Cup of Nations qualification
341,Mali,1461.39,1515.74,African Cup of Nations qualification
341,Algeria,1624.68,1581.53,African Cup of Nations qualification
349,Australia,1399.94,1418.49,AFC Asian Cup
349,Kuwait,1420.0,1409.42,AFC Asian Cup
352,Saudi Arabia,1461.59,1450.4,AFC Asian Cup
352,China,1420.0,1424.8,AFC Asian Cup
350,Uzbekistan,1450.0,1453.86,AFC Asian Cup
350,North Korea,1450.0,1440.0,AFC Asian Cup
351,South Korea,1414.4,1420.64,AFC Asian Cup
351,Oman,1482.45,1470.51,AFC Asian Cup
354,Iran,1422.61,1435.65,AFC Asian Cup
354,Bahrain,1450.0,1439.21,AFC Asian Cup
353,United Arab Emirates,1450.0,1467.73,AFC Asian Cup
353,Qatar,1450.0,1440.0,AFC Asian Cup
355,Japan,1425.05,1448.33,AFC Asian Cup
355,Palestine,1450.0,1439.28,AFC Asian Cup
356,Jordan,1493.75,1483.52,AFC Asian Cup
356,Iraq,1485.92,1489.96,AFC Asian Cup
357,Australia,1418.49,1442.95,AFC Asian Cup
357,Oman,1470.51,1459.03,AFC Asian Cup
358,Kuwait,1409.42,1399.75,AFC Asian Cup
358,South Korea,1420.64,1424.25,AFC Asian Cup
359,China,1424.8,1429.68,AFC Asian Cup
359,Uzbekistan,1453.86,1443.03,AFC Asian Cup
360,North Korea,1440.0,1430.3,AFC Asian Cup
360,Saudi Arabia,1450.4,1467.96,AFC Asian Cup
361,Bahrain,1439.21,1430.03,AFC Asian Cup
361,United Arab Emirates,1467.73,1470.95,AFC Asian Cup
362,Qatar,1440.0,1429.87,AFC Asian Cup
362,Iran,1435.65,1439.61,AFC Asian Cup
364,Iraq,1489.96,1478.76,AFC Asian Cup
364,Japan,1448.33,1453.12,AFC Asian Cup
363,Palestine,1439.28,1430.55,AFC Asian Cup
363,Jordan,1483.52,1505.1,AFC Asian Cup
367,Australia,1442.95,1432.41,AFC Asian Cup
367,South Korea,1424.25,1428.53,AFC Asian Cup
368,Burkina Faso,1554.0,1544.57,African Cup of Nations
368,Gabon,1573.78,1585.38,African Cup of Nations
365,Equatorial Guinea,1536.76,1536.04,African Cup of Nations
365,Congo,1511.49,1512.21,African Cup of Nations
366,Oman,1459.03,1460.84,AFC Asian Cup
366,Kuwait,1399.75,1391.44,AFC Asian Cup
369,China,1429.68,1433.56,AFC Asian Cup
369,North Korea,1430.3,1420.28,AFC Asian Cup
370,Tunisia,1540.95,1540.62,African Cup of Nations
370,Cape Verde,1529.47,1529.8,African Cup of Nations
371,Uzbekistan,1443.03,1455.97,AFC Asian Cup
371,Saudi Arabia,1467.96,1457.24,AFC Asian Cup
372,Zambia,1557.98,1556.04,African Cup of Nations
372,DR Congo,1489.73,1491.67,African Cup of Nations
373,Algeria,1581.53,1593.09,African Cup of Nations
373,South Africa,1570.73,1561.04,African Cup of Nations
374,Ghana,1516.69,1508.6,African Cup of Nations
374,Senegal,1583.7,1586.09,African Cup of Nations
375,Iran,1439.61,1444.57,AFC Asian Cup
375,United Arab Emirates,1470.95,1460.05,AFC Asian Cup
376,Qatar,1429.87,1419.88,AFC Asian Cup
376,Bahrain,1430.03,1433.89,AFC Asian Cup
379,Iraq,1478.76,1488.89,AFC Asian Cup
379,Palestine,1430.55,1421.93,AFC Asian Cup
380,Ivory Coast,1511.3,1512.2,African Cup of Nations
380,Guinea,1542.5,1541.6,African Cup of Nations
377,Japan,1453.12,1467.11,AFC Asian Cup
377,Jordan,1505.1,1493.62,AFC Asian Cup
378,Mali,1515.74,1516.76,African Cup of Nations
378,Cameroon,1551.23,1550.21,African Cup of Nations
382,Equatorial Guinea,1536.04,1536.28,African Cup of Nations
382,Burkina Faso,1544.57,1544.32,African Cup of Nations
381,Gabon,1585.38,1573.31,African Cup of Nations
381,Congo,1512.21,1517.7,African Cup of Nations
383,Australia,1432.41,1444.43,AFC Asian Cup
383,China,1433.56,1423.53,AFC Asian Cup
384,Cape Verde,1529.8,1528.71,African Cup of Nations
384,DR Congo,1491.67,1492.76,African Cup of Nations
385,South Korea,1428.53,1441.57,AFC Asian Cup
385,Uzbekistan,1455.97,1445.18,AFC Asian Cup
386,Zambia,1556.04,1545.6,African Cup of Nations
386,Tunisia,1540.62,1544.83,African Cup of Nations
387,Ghana,1508.6,1515.4,African Cup of Nations
387,Algeria,1593.09,1580.7,African Cup of Nations
388,Iran,1444.57,1445.84,AFC Asian Cup
388,Iraq,1488.89,1487.62,AFC Asian Cup
389,Japan,1467.11,1466.91,AFC Asian Cup
389,United Arab Emirates,1460.05,1460.26,AFC Asian Cup
390,South Africa,1561.04,1561.76,African Cup of Nations
390,Senegal,1586.09,1585.37,African Cup of Nations
392,Cameroon,1550.21,1549.96,African Cup of Nations
392,Guinea,1541.6,1541.85,African Cup of Nations
391,Ivory Coast,1512.2,1512.33,African Cup of Nations
391,Mali,1516.76,1516.62,African Cup of Nations
394,Congo,1517.7,1522.5,African Cup of Nations
394,Burkina Faso,1544.32,1533.56,African Cup of Nations
393,Equatorial Guinea,1536.28,1549.69,African Cup of Nations
393,Gabon,1573.31,1562.25,African Cup of Nations
395,Cape Verde,1528.71,1529.2,African Cup of Nations
395,Zambia,1545.6,1545.11,African Cup of Nations
396,DR Congo,1492.76,1494.25,African Cup of Nations
396,Tunisia,1544.83,1543.35,African Cup of Nations
397,South Korea,1441.57,1455.33,AFC Asian Cup
397,Iraq,1487.62,1476.3,AFC Asian Cup
398,Australia,1444.43,1457.01,AFC Asian Cup
398,United Arab Emirates,1460.26,1449.8,AFC Asian Cup
399,Senegal,1585.37,1575.24,African Cup of Nations
399,Algeria,1580.7,1592.76,African Cup of Nations
400,South Africa,1561.76,1550.43,African Cup of Nations
400,Ghana,1515.4,1520.3,African Cup of Nations
401,Cameroon,1549.96,1538.88,African Cup of Nations
401,Ivory Coast,1512.33,1517.04,African Cup of Nations
402,Guinea,1541.85,1541.13,African Cup of Nations
402,Mali,1516.62,1517.35,African Cup of Nations
403,Iraq,1476.3,1465.54,AFC Asian Cup
403,United Arab Emirates,1449.8,1454.26,AFC Asian Cup
404,Australia,1457.01,1460.82,AFC Asian Cup
404,South Korea,1455.33,1445.38,AFC Asian Cup
405,Congo,1522.5,1511.69,African Cup of Nations
405,DR Congo,1494.25,1506.75,African Cup of Nations
406,Equatorial Guinea,1549.69,1553.33,African Cup of Nations
406,Tunisia,1543.35,1533.53,African Cup of Nations
408,Ghana,1520.3,1538.89,African Cup of Nations
